gene_id,pyrE-1,pyrE-2,rosR-1,rosR-2,rosR-3,rosR-4
HFX_RS14830,503,170,255,345,321,286
HFX_RS14835,14862,8662,1630,1576,1584,1598
HFX_RS14840,4005,3321,2824,2910,2697,2560
HFX_RS14845,27456,41525,22013,27462,23558,22700
HFX_RS14850,3397,1738,2407,2700,2485,2281
HFX_RS14855,2147,564,1059,1314,1250,1201
HFX_RS14860,23005,15951,18486,18135,15105,15748
HFX_RS14865,24675,13499,15585,15559,12856,13456
HFX_RS14870,8598,4617,5065,6015,5043,4675
HFX_RS14875,18881,9627,11260,13179,11782,11073
HFX_RS14890,929,1693,466,700,614,567
HFX_RS14895,184,114,71,155,119,108
HFX_RS14900,300,181,88,236,203,139
HFX_RS14905,375,460,269,380,348,271
HFX_RS14910,95,51,62,72,59,57
HFX_RS14915,170,90,110,105,101,97
HFX_RS14920,40,10,12,15,11,16
HFX_RS14925,2748,916,1297,1638,1513,1319
HFX_RS14935,1160,613,511,587,544,502
HFX_RS14940,1414,469,711,719,777,674
HFX_RS14945,1085,569,507,590,503,514
HFX_RS14950,2395,539,1002,988,880,871
HFX_RS14955,502,425,465,479,304,385
HFX_RS14960,1017,470,415,456,399,400
HFX_RS14965,725,264,354,348,362,360
HFX_RS14970,2953,969,1452,1652,1529,1435
HFX_RS14975,293,73,182,232,204,200
HFX_RS14980,920,285,577,683,583,573
HFX_RS14985,805,511,515,652,572,571
HFX_RS14990,306,240,238,236,218,210
HFX_RS14995,809,637,546,619,529,490
HFX_RS15000,242,101,85,117,116,96
HFX_RS15005,504,312,290,396,387,337
HFX_RS19750,28,30,17,32,21,15
HFX_RS19210,48,25,14,24,13,22
HFX_RS20520,189,77,80,137,134,108
HFX_RS15025,257,460,201,324,246,273
HFX_RS20115,174,63,36,77,75,65
HFX_RS15030,101164,145900,175272,242638,218830,182663
HFX_RS15035,13976,17805,19190,21361,20449,17916
HFX_RS19215,48,14,22,25,29,16
HFX_RS15040,298,189,208,223,189,169
HFX_RS15045,29,17,5,17,27,21
HFX_RS19220,1867,315,513,874,691,871
HFX_RS15050,896,667,593,838,677,710
HFX_RS19755,24,4,9,22,16,12
HFX_RS15055,59,3,11,21,9,12
HFX_RS15065,11787,2694,7929,6649,4951,5039
HFX_RS15070,4004,770,3307,1931,1261,1677
HFX_RS15075,3443,520,2499,1713,1201,1413
HFX_RS15080,5381,811,3584,2547,1957,2069
HFX_RS15085,5076,661,3282,2372,1889,1999
HFX_RS15090,5935,799,3731,3163,2400,2306
HFX_RS15095,10330,1331,6596,5169,3909,4059
HFX_RS15100,7582,944,4791,3870,3295,3067
HFX_RS15105,8097,1149,4918,3937,3111,3173
HFX_RS15110,4108,1828,2521,2956,2488,2594
HFX_RS19760,1362,407,920,1087,994,929
HFX_RS15115,257,185,237,262,261,242
HFX_RS15120,481,80,192,185,181,158
HFX_RS15125,39,14,30,36,24,26
HFX_RS15130,459,133,142,228,203,237
HFX_RS15135,1782,1598,1163,1532,1183,1143
HFX_RS19765,6,2,3,6,4,10
HFX_RS15140,127,78,81,119,93,94
HFX_RS15145,122,58,49,72,61,64
HFX_RS15150,702,394,475,573,460,457
HFX_RS15155,123,86,67,99,99,93
HFX_RS19230,27,4,19,19,16,17
HFX_RS15160,1120,1300,1063,1424,1227,1144
HFX_RS15165,184,102,169,157,136,141
HFX_RS15170,5176,470,1871,2730,2434,2443
HFX_RS19770,37,1,7,11,15,11
HFX_RS19235,261,88,114,201,182,177
HFX_RS20335,48,66,39,56,47,46
HFX_RS15175,1285,1771,1074,1207,1123,1026
HFX_RS15180,127,40,75,109,114,112
HFX_RS20125,384,176,137,236,189,239
HFX_RS19775,329,323,151,262,193,210
HFX_RS15190,8435,1461,7177,8699,7243,6895
HFX_RS15195,6495,3755,6733,6213,5159,5133
HFX_RS15200,437,425,440,554,441,458
HFX_RS15205,188,83,147,163,149,168
HFX_RS19780,501,133,248,304,268,242
HFX_RS15210,550,557,369,502,456,432
HFX_RS15220,196,244,201,287,186,217
HFX_RS15225,64,4,17,17,21,13
HFX_RS15230,29,7,9,10,15,8
HFX_RS15235,56,16,25,33,29,23
HFX_RS15240,284,200,158,252,260,184
HFX_RS15245,30,9,6,8,13,8
HFX_RS15250,63,48,23,29,27,32
HFX_RS15255,1693,421,1175,1139,1084,1061
HFX_RS15260,1128,306,728,811,660,643
HFX_RS15265,866,328,488,605,519,525
HFX_RS15270,1220,292,703,657,677,604
HFX_RS19785,288,67,141,188,189,149
HFX_RS15275,2987,1048,2296,2518,2311,1963
HFX_RS15280,18,21,9,13,11,16
HFX_RS15285,559,571,245,293,282,259
HFX_RS15290,400,326,237,267,278,232
HFX_RS15295,784,534,426,466,475,458
HFX_RS15300,226,56,88,102,93,105
HFX_RS19790,411,286,156,257,246,250
HFX_RS15305,747,978,534,826,618,638
HFX_RS15310,3172,2355,1918,2874,2157,2442
HFX_RS15315,212,105,65,98,81,99
HFX_RS15320,77,64,60,59,46,58
HFX_RS15325,359,161,336,353,272,247
HFX_RS15330,1005,188,407,503,452,469
HFX_RS20130,614,204,279,276,319,294
HFX_RS20135,803,148,277,351,353,370
HFX_RS20340,36,15,17,23,15,22
HFX_RS15345,212,215,137,166,134,125
HFX_RS15350,481,399,340,458,408,403
HFX_RS19270,35,24,10,22,9,16
HFX_RS15355,692,363,442,503,389,412
HFX_RS15360,970,568,723,738,644,590
HFX_RS15365,305,313,269,384,349,301
HFX_RS15370,18,11,7,14,7,9
HFX_RS15375,162,55,79,103,113,88
HFX_RS15380,5891,1449,4460,4589,3846,4329
HFX_RS15385,2747,832,1744,1841,1671,1704
HFX_RS15390,301,100,235,242,210,217
HFX_RS15395,400,150,318,305,241,255
HFX_RS15400,79,31,29,41,41,36
HFX_RS15405,106,28,41,33,39,32
HFX_RS20345,66,79,54,53,42,59
HFX_RS15415,743,523,275,244,235,237
HFX_RS15420,410,276,181,220,195,208
HFX_RS15425,1182,758,637,761,659,612
HFX_RS20350,1933,296,1338,1421,1295,1194
HFX_RS15430,7273,1510,2480,3229,3155,3269
HFX_RS15435,407,271,205,281,258,207
HFX_RS15440,82,43,37,69,51,42
HFX_RS15445,1676,1484,1388,1591,1278,1358
HFX_RS19795,10,2,1,9,4,2
HFX_RS15450,45,29,27,53,30,38
HFX_RS15455,574,628,424,563,438,459
HFX_RS15460,675,721,349,450,322,410
HFX_RS19290,1384,955,1027,1340,1068,1209
HFX_RS15465,194,35,95,139,149,137
HFX_RS19295,138,27,50,57,65,67
HFX_RS20355,8,0,7,11,4,8
HFX_RS15470,69,92,58,77,56,59
HFX_RS15475,1248,1459,1041,1349,1048,979
HFX_RS15480,240,496,130,196,142,130
HFX_RS15485,976,1290,410,481,447,441
HFX_RS15490,1730,3130,1683,2327,1985,1645
HFX_RS15495,1454,2666,1701,1948,1413,1419
HFX_RS15500,183,221,202,201,161,179
HFX_RS15505,818,1112,760,971,679,647
HFX_RS15510,12911,9698,9086,9827,8184,8638
HFX_RS15515,1475,980,979,1126,990,993
HFX_RS15520,740,757,584,643,508,579
HFX_RS20570,138,32,140,159,117,123
HFX_RS15525,3416,940,4506,5318,5049,4446
HFX_RS15530,3215,714,3342,4238,3763,3598
HFX_RS20360,21,8,12,10,8,10
HFX_RS15535,987,638,754,906,885,760
HFX_RS15540,213,123,245,267,193,213
HFX_RS15545,291,99,254,264,210,224
HFX_RS15550,2360,807,3034,3575,3005,3001
HFX_RS19310,93,41,29,58,51,61
HFX_RS15555,1494,838,951,1334,1072,989
HFX_RS20145,131,47,37,42,43,48
HFX_RS15565,20149,2129,2884,2712,3059,3206
HFX_RS15570,15598,1585,6460,5839,5901,6366
HFX_RS15575,10141,2286,3534,3592,3702,3772
HFX_RS15580,3921,903,1479,1554,1464,1563
HFX_RS15585,4627,650,881,811,924,866
HFX_RS15590,459,115,115,179,190,130
HFX_RS15595,1365,212,241,339,291,250
HFX_RS15600,22694,1965,3099,2666,3206,3182
HFX_RS15605,2420,556,499,534,561,491
HFX_RS15610,593,267,229,292,301,234
HFX_RS15615,5302,984,1491,1519,1468,1472
HFX_RS19805,17,1,13,6,7,9
HFX_RS15620,276,40,80,83,72,84
HFX_RS15625,239,31,51,57,55,68
HFX_RS15630,443,45,100,97,99,126
HFX_RS15635,1799,216,183,189,156,196
HFX_RS15640,1709,1279,2049,2166,1541,1644
HFX_RS15645,1548,1069,1637,1864,1355,1294
HFX_RS15650,579,337,451,540,432,416
HFX_RS15655,2166,1387,1885,2078,1706,1672
HFX_RS15660,1682,954,1340,1573,1310,1204
HFX_RS15665,1641,1206,1440,1644,1409,1379
HFX_RS15670,612,789,634,889,727,627
HFX_RS15675,670,256,447,654,570,541
HFX_RS15680,410,279,278,334,284,304
HFX_RS15685,3123,566,1756,2016,1842,2150
HFX_RS15690,35875,2261,32120,36364,34200,33143
HFX_RS15695,7459,9513,6908,7882,6824,6479
HFX_RS15700,3262,4076,3060,3259,2718,2640
HFX_RS15705,2901,3550,2513,2637,2139,2218
HFX_RS15710,14602,21549,14246,16144,12997,13058
HFX_RS15715,3795,2687,2378,2477,2251,2309
HFX_RS15720,12243,7806,9386,10133,7871,7952
HFX_RS15725,1680,1114,1320,1411,993,1037
HFX_RS15730,12028,6819,8536,8265,6798,7443
HFX_RS15735,4611,3176,3545,3672,2755,3051
HFX_RS15740,560,361,363,423,256,312
HFX_RS15745,8983,7079,6920,7161,5139,5839
HFX_RS15750,6504,5552,4930,5242,4226,4081
HFX_RS15755,6570,6321,4922,5236,3930,4302
HFX_RS15760,6772,6369,4955,5300,4272,4069
HFX_RS15765,5019,5360,3787,4148,3221,3131
HFX_RS15770,4160,5262,3140,3531,2894,2769
HFX_RS15775,3183,4651,2135,2520,2145,2333
HFX_RS15780,273,329,181,186,216,186
HFX_RS15785,573,1021,406,421,336,359
HFX_RS15790,609,1257,487,579,427,484
HFX_RS15795,220,108,192,283,215,233
HFX_RS15800,9172,6546,9943,12541,10514,9774
HFX_RS15805,2778,1010,2700,3552,3353,3162
HFX_RS15810,8590,2499,5599,5505,4703,4803
HFX_RS15815,18529,4379,11074,9802,8850,9665
HFX_RS15820,20781,4380,12333,11707,10015,11267
HFX_RS15825,21146,4341,11867,10950,9912,10861
HFX_RS15830,8853,904,12671,16034,14871,13117
HFX_RS15835,36131,14051,30433,37439,35146,32497
HFX_RS15840,5995,8813,9383,11543,10299,8603
HFX_RS15845,7814,11089,11793,14051,12460,11210
HFX_RS15850,149,118,168,270,211,184
HFX_RS15855,802,127,1128,1243,818,709
HFX_RS15860,1335,221,2189,2622,1786,1411
HFX_RS15865,2509,299,4589,4781,3670,2942
HFX_RS15870,5930,599,10367,11325,9125,7049
HFX_RS15875,13585,1613,21243,22921,18370,15119
HFX_RS15880,11566,2102,15956,17864,14554,12465
HFX_RS15885,86407,32036,113125,133820,103234,87823
HFX_RS15890,28283,13953,31204,37104,28504,25481
HFX_RS15895,80,56,83,122,115,71
HFX_RS15900,317,72,105,130,109,140
HFX_RS15905,157,49,84,93,82,92
HFX_RS20365,183,104,128,162,182,139
HFX_RS15915,436,238,316,325,335,289
HFX_RS15920,619,391,439,468,450,417
HFX_RS15925,233,171,161,194,197,181
HFX_RS15930,317,249,307,302,278,261
HFX_RS15935,197,89,176,158,135,132
HFX_RS15940,251,75,212,224,200,154
HFX_RS15945,398,130,409,473,325,344
HFX_RS15950,1750,346,2518,2801,2092,1826
HFX_RS15955,51,3,45,73,46,39
HFX_RS15960,2776,305,3587,4079,3432,2852
HFX_RS15965,3007,327,3577,4189,3811,2961
HFX_RS15970,5892,476,5647,6953,6045,4933
HFX_RS15975,924,502,495,738,643,575
HFX_RS15980,461,1020,326,358,328,330
HFX_RS15985,204,228,103,115,124,122
HFX_RS15990,8358,4181,7655,8648,7128,7105
HFX_RS19810,13913,4432,12739,23099,20943,20656
HFX_RS15995,5363,1451,7565,9007,6763,6353
HFX_RS16005,1874,617,1178,1381,1287,1150
HFX_RS16010,233,75,285,393,344,328
HFX_RS16015,645,164,611,868,757,677
HFX_RS16020,15258,1158,15328,15304,13229,14148
HFX_RS16025,867,1440,714,885,747,762
HFX_RS16030,195,74,129,181,149,145
HFX_RS16035,2005,1030,1014,1734,1293,1486
HFX_RS19345,117,40,69,105,83,78
HFX_RS16040,336,156,266,315,255,275
HFX_RS19350,850,590,533,727,589,596
HFX_RS16045,6915,4650,4918,5039,4466,4221
HFX_RS16050,1163,1172,591,689,631,597
HFX_RS16055,923,122,475,499,479,446
HFX_RS16060,101,48,39,64,60,58
HFX_RS16065,226,81,113,143,119,139
HFX_RS16070,61,43,52,52,51,36
HFX_RS16075,64,54,41,54,45,33
HFX_RS16080,552,251,300,456,403,368
HFX_RS16085,95,38,53,38,53,49
HFX_RS16090,930,398,484,629,490,536
HFX_RS16095,668,392,456,647,416,466
HFX_RS16100,227,157,155,202,172,144
HFX_RS16105,788,242,295,407,358,408
HFX_RS16110,1302,800,777,929,743,827
HFX_RS16115,126,92,61,85,86,74
HFX_RS16120,679,269,373,549,444,469
HFX_RS16125,813,536,560,679,593,537
HFX_RS16130,231,116,101,152,140,128
HFX_RS16135,122,164,45,80,65,59
HFX_RS16140,1931,515,834,1023,827,867
HFX_RS16145,600,739,662,768,579,660
HFX_RS16150,724,1195,1165,1323,1009,1053
HFX_RS16155,1321,1014,1008,1400,1194,1233
HFX_RS16160,613,360,334,482,379,401
HFX_RS16165,412,1398,905,1563,964,1063
HFX_RS16170,482,595,378,467,374,386
HFX_RS19815,590,577,417,749,584,600
HFX_RS16175,392,879,382,564,415,417
HFX_RS16180,488,392,462,579,471,444
HFX_RS20370,3115,3810,6331,8482,6509,6735
HFX_RS16190,6048,6105,11122,13985,10780,10812
HFX_RS16195,8287,8127,13858,16276,12012,12999
HFX_RS16200,7421,7887,12692,16456,11907,12172
HFX_RS16205,1499,810,727,1009,1002,931
HFX_RS16210,854,1568,772,981,804,840
HFX_RS16220,15316,3201,8444,9869,7853,8639
HFX_RS16225,1837,345,1366,1646,1458,1459
HFX_RS16230,5992,605,5169,5657,4982,4912
HFX_RS16235,301,130,138,221,203,233
HFX_RS16240,650,283,600,790,562,609
HFX_RS16245,1433,474,859,1092,932,1094
HFX_RS16250,809,273,497,599,549,695
HFX_RS16255,2585,4118,3669,4400,3796,3428
HFX_RS16260,896,1677,1396,1722,1521,1327
HFX_RS16265,4054,3279,2594,3532,3132,2921
HFX_RS16270,3376,6601,3563,4736,3864,3476
HFX_RS16275,6077,1095,3316,3923,3384,2999
HFX_RS16280,604,138,279,375,320,354
HFX_RS16285,770,387,341,452,382,406
HFX_RS20150,612,80,206,271,248,262
HFX_RS16290,476,227,325,429,379,355
HFX_RS16295,11131,11234,6649,10622,9592,8582
HFX_RS16300,311,224,172,215,182,192
HFX_RS16305,725,501,623,697,674,566
HFX_RS16310,72,11,16,27,23,31
HFX_RS16320,349,181,278,351,304,300
HFX_RS20380,147,101,76,82,97,86
HFX_RS19370,34,5,9,12,14,16
HFX_RS19375,1821,967,894,1923,1504,1542
HFX_RS19380,15,1,4,5,8,8
HFX_RS16335,1825,950,1958,1965,1506,1610
HFX_RS16340,40154,3326,24490,24064,20403,19384
HFX_RS16345,65227,5158,37009,39514,35044,32024
HFX_RS16350,8618,1707,6437,5596,3977,4177
HFX_RS16355,5626,854,3681,3293,2569,2485
HFX_RS16360,6389,904,3852,3568,2709,2776
HFX_RS16365,8671,1107,5287,4479,3698,3901
HFX_RS16370,8462,938,4506,4025,3104,3581
HFX_RS16375,17599,1720,9983,8530,6967,7518
HFX_RS16380,16592,1555,9700,8710,6841,7231
HFX_RS16385,2599,238,1358,1249,834,1064
HFX_RS16390,3138,4275,1414,2177,1757,1735
HFX_RS16395,3245,919,2756,3315,2912,2697
HFX_RS16400,1598,411,1222,1578,1451,1261
HFX_RS16405,1176,1049,774,946,858,787
HFX_RS16410,897,1054,979,1227,984,932
HFX_RS16415,438,156,370,436,385,341
HFX_RS20155,449,48,364,421,371,349
HFX_RS16425,2922,209,3752,4533,3341,3317
HFX_RS16430,1021,188,992,1181,1023,963
HFX_RS16435,62,5,23,34,18,32
HFX_RS16440,1983,86,851,887,806,1018
HFX_RS16445,11043,137,13109,14477,14016,14529
HFX_RS16450,37378,548,51888,61261,57362,55059
HFX_RS16455,18060,1832,10498,14774,13610,12942
HFX_RS16460,2209,472,1597,2000,2029,1861
HFX_RS16465,18156,1805,15129,20518,20507,18255
HFX_RS16470,39241,4888,40133,53842,51530,41087
HFX_RS16475,13161,1285,13032,17704,16445,12277
HFX_RS16480,15366,1554,15383,23698,19231,15380
HFX_RS16485,4652,529,5444,7279,6447,6214
HFX_RS20160,803,39,832,1177,946,974
HFX_RS16490,606,11,359,667,762,574
HFX_RS16495,52750,1840,73520,121842,121460,130105
HFX_RS16500,1185,161,1628,2264,1848,1683
HFX_RS16505,124,12,109,168,117,123
HFX_RS16510,1898,172,1778,1920,1624,1831
HFX_RS16515,1450,127,1184,1530,1354,1425
HFX_RS16520,941,51,1295,1322,1166,1109
HFX_RS16525,4901,8570,5699,7040,5449,5314
HFX_RS16530,86260,17594,123553,146899,115689,114900
HFX_RS16535,62273,10476,89820,92153,72633,76061
HFX_RS16540,13296,2196,16626,18039,13472,14806
HFX_RS16545,19936,3837,28611,32468,23819,24847
HFX_RS16550,58,23,54,44,37,44
HFX_RS16555,155,43,163,164,154,132
HFX_RS16560,315,101,251,233,236,239
HFX_RS19390,119,35,121,136,93,108
HFX_RS16570,354,111,259,248,283,240
HFX_RS16575,75,12,23,30,41,34
HFX_RS16580,658,315,321,440,387,438
HFX_RS16585,76,10,23,44,49,49
HFX_RS16590,959,547,1009,1127,977,1013
HFX_RS16600,717,230,556,601,552,497
HFX_RS16605,1984,562,1531,1638,1559,1506
HFX_RS16610,1147,334,1136,1043,930,877
HFX_RS16615,351,96,203,235,205,205
HFX_RS16620,5747,1015,5259,5896,5007,5504
HFX_RS16625,124,60,147,174,113,144
HFX_RS16630,543,347,792,827,591,698
HFX_RS16635,357,218,456,569,399,441
HFX_RS16640,1697,2064,1769,2258,1781,1737
HFX_RS16645,1170,1127,1212,1364,1129,1148
HFX_RS16650,469,338,533,633,486,440
HFX_RS16655,1950,1307,1967,2377,1963,1848
HFX_RS16660,1495,1515,1843,2885,2316,2484
HFX_RS16665,14868,3995,15246,20481,16318,15639
HFX_RS16670,645,167,276,539,432,412
HFX_RS16675,3935,2592,1528,1732,1471,1664
HFX_RS16680,2237,1265,951,998,929,951
HFX_RS16685,2140,1058,976,843,798,856
HFX_RS16690,2293,1081,955,947,811,979
HFX_RS16695,1665,934,752,761,641,690
HFX_RS16700,3670,4033,2613,3618,2675,2734
HFX_RS16705,3783,3735,2777,3663,2975,2958
HFX_RS16710,1282,550,3475,4194,3410,3317
HFX_RS16715,945,424,2589,2981,2434,2430
HFX_RS16720,786,322,2010,2514,1853,1933
HFX_RS16725,2108,2636,1451,1758,1620,1331
HFX_RS16730,486,530,254,302,273,300
HFX_RS16735,214,102,166,245,184,165
HFX_RS16740,557,1018,346,420,402,342
HFX_RS16745,328,717,263,390,369,328
HFX_RS16750,3570,449,1528,2385,2212,2225
HFX_RS16755,281,369,205,296,233,222
HFX_RS16760,34520,14468,19417,26602,22944,21135
HFX_RS16765,1217,587,736,878,776,774
HFX_RS16770,229,364,210,352,239,249
HFX_RS16775,1018,266,734,984,910,837
HFX_RS16780,1383,2041,2921,4206,3741,3446
HFX_RS16785,160,218,139,159,142,141
HFX_RS16790,537,203,401,556,481,454
HFX_RS16795,120,72,45,69,73,59
HFX_RS16800,538,162,304,393,357,320
HFX_RS16805,585,236,353,367,295,382
HFX_RS16810,318,198,185,178,151,186
HFX_RS16815,334,161,158,180,137,176
HFX_RS16820,1443,554,1245,1600,1413,1490
HFX_RS16825,1164,743,442,671,609,591
HFX_RS16830,1122,40,980,983,832,1045
HFX_RS16835,5826,250,5931,6579,6358,6572
HFX_RS16840,23762,1085,24233,27929,25968,26625
HFX_RS16845,207,34,163,216,151,202
HFX_RS16850,366,36,175,232,192,236
HFX_RS16855,372,76,168,183,182,212
HFX_RS16860,1166,128,762,825,657,763
HFX_RS16865,249,46,164,238,186,199
HFX_RS16870,504,34,244,363,310,339
HFX_RS20165,12,2,1,6,3,2
HFX_RS16875,618,151,536,594,497,539
HFX_RS16880,3627,188,2324,2403,2093,2424
HFX_RS16885,1506,100,881,894,816,972
HFX_RS16890,1055,139,1249,1277,1161,1191
HFX_RS16895,199,27,200,267,175,221
HFX_RS16900,755,65,458,524,530,590
HFX_RS16905,2334,117,1599,1682,1581,2092
HFX_RS16910,272,30,139,130,170,199
HFX_RS16915,372,36,229,310,242,315
HFX_RS20170,311,21,83,144,129,180
HFX_RS16920,31,2,15,27,7,21
HFX_RS16930,239,179,146,243,175,234
HFX_RS20525,73,6,15,22,21,24
HFX_RS16935,427,84,426,454,299,491
HFX_RS16940,360,61,132,141,132,187
HFX_RS16945,136,31,62,57,52,92
HFX_RS16950,901,1710,241,347,328,317
HFX_RS16955,150,138,31,20,29,30
HFX_RS16960,1739,218,854,771,712,847
HFX_RS16965,8348,870,2358,2350,2398,2834
HFX_RS16970,4962,258,1680,1720,1737,1917
HFX_RS16975,5232,279,1738,1860,1846,1995
HFX_RS16980,21211,2253,7366,7137,6537,7780
HFX_RS16985,3260,130,2221,1834,2037,2027
HFX_RS16990,6504,198,3706,3080,3408,3486
HFX_RS16995,24,9,22,21,11,17
HFX_RS17000,628,149,491,503,473,507
HFX_RS17005,5676,1288,2234,2790,2737,2408
HFX_RS17010,1498,260,512,738,674,681
HFX_RS17015,8708,962,2367,2791,2797,2870
HFX_RS17020,800,116,244,284,268,266
HFX_RS17025,140,36,47,58,47,52
HFX_RS17030,113,44,49,54,46,57
HFX_RS17035,765,73,302,369,336,336
HFX_RS17040,2894,765,968,1221,1134,1123
HFX_RS17045,80,13,25,34,28,35
HFX_RS17050,828,273,649,789,671,742
HFX_RS17055,3754,495,5678,6188,5996,5784
HFX_RS17060,1071,1721,955,1103,899,923
HFX_RS17065,5566,421,3202,3459,3641,3535
HFX_RS17070,325,61,183,196,170,156
HFX_RS17075,1227,231,659,729,647,760
HFX_RS17080,1050,220,653,692,514,600
HFX_RS17085,191,28,64,96,78,90
HFX_RS17090,315,64,114,120,147,140
HFX_RS17095,3464,434,1809,1996,1878,2058
HFX_RS17100,301,68,128,175,159,164
HFX_RS17105,1248,244,1015,1863,1539,983
HFX_RS17110,856,228,534,925,814,823
HFX_RS19825,15,17,16,19,18,26
HFX_RS17115,197,487,147,212,174,202
HFX_RS17120,9498,7351,7801,7891,7433,7102
HFX_RS17125,3657,2799,4828,4913,4047,4038
HFX_RS17130,11644,15946,18750,30968,23708,21506
HFX_RS17135,11281,32161,14757,20787,15681,14789
HFX_RS17140,648,314,398,501,509,528
HFX_RS17145,1088,1893,1176,1251,1010,1039
HFX_RS17150,927,495,716,1029,711,779
HFX_RS17155,1269,89,266,342,304,398
HFX_RS20180,856,414,554,648,510,541
HFX_RS17160,581,80,375,332,258,332
HFX_RS17165,4473,698,3039,2847,2536,2725
HFX_RS17170,274,188,175,216,180,213
HFX_RS17175,105,80,130,103,88,92
HFX_RS17180,145,142,163,120,131,126
HFX_RS17185,311,236,278,362,314,310
HFX_RS17190,218,174,147,187,166,167
HFX_RS17195,60,11,13,31,22,28
HFX_RS17200,251,72,116,146,160,132
HFX_RS17205,1413,313,798,1011,952,943
HFX_RS20385,453,30,74,96,110,113
HFX_RS17210,709,714,578,707,607,535
HFX_RS17215,1803,1130,2227,2676,2139,2273
HFX_RS17220,1226,649,1916,2338,1818,2083
HFX_RS17225,7108,2682,15303,19966,18446,18569
HFX_RS17230,608,470,2061,2850,2337,2177
HFX_RS17235,909,558,2715,3351,2732,2745
HFX_RS17240,812,913,224,244,222,264
HFX_RS17245,8464,1801,1163,1543,1425,1759
HFX_RS19830,156,21,26,34,20,41
HFX_RS17250,469,247,356,399,394,431
HFX_RS17255,6646,3696,4733,6746,6011,6239
HFX_RS17260,156,462,165,208,151,157
HFX_RS17270,73,182,78,68,56,57
HFX_RS17275,546,1421,568,604,452,525
HFX_RS17280,3608,2632,2435,3257,2905,2704
HFX_RS17290,285,44,102,111,103,139
HFX_RS17295,254,114,182,188,179,195
HFX_RS17305,3363,18,6250,7659,7956,7382
HFX_RS17310,349,289,180,205,210,204
HFX_RS17315,2607,296,5330,5063,5356,4847
HFX_RS17320,660,529,541,648,637,602
HFX_RS20390,246,273,203,214,252,200
HFX_RS17330,1196,411,576,792,711,757
HFX_RS17335,452,227,237,329,279,348
HFX_RS17340,180,107,69,88,70,88
HFX_RS17345,1056,516,492,855,712,724
HFX_RS17350,819,201,229,340,293,322
HFX_RS20225,55,13,31,25,25,22
HFX_RS17360,2655,471,1403,3037,2519,2662
HFX_RS17365,1487,884,711,792,649,749
HFX_RS17370,1095,873,744,924,688,676
HFX_RS17375,226,83,52,75,92,104
HFX_RS17380,145,33,73,69,88,90
HFX_RS17385,440,63,138,149,134,162
HFX_RS17390,1613,130,409,449,448,435
HFX_RS17395,3267,186,536,518,644,571
HFX_RS17400,996,281,605,599,588,599
HFX_RS17405,1096,350,820,968,905,852
HFX_RS17410,1420,64,228,176,216,196
HFX_RS17415,1852,67,324,223,272,295
HFX_RS17420,2078,83,335,200,312,277
HFX_RS17425,670,25,97,81,93,108
HFX_RS17430,57,1,4,5,5,10
HFX_RS17435,581,61,160,149,165,200
HFX_RS17440,137,15,32,57,44,53
HFX_RS17445,1159,264,783,1036,841,882
HFX_RS17450,528,17,89,102,86,131
HFX_RS17455,2045,164,586,780,706,737
HFX_RS17460,658,128,331,365,302,354
HFX_RS17465,752,63,187,176,180,217
HFX_RS17470,1085,48,185,171,174,217
HFX_RS17475,1452,36,144,154,161,191
HFX_RS17480,1029,33,148,173,191,184
HFX_RS17485,3786,300,1448,1773,1713,1636
HFX_RS17490,444,34,51,61,79,85
HFX_RS17495,3089,106,379,360,397,403
HFX_RS17500,4477,140,538,448,628,555
HFX_RS17505,1232,95,349,600,516,544
HFX_RS19835,92,1,26,48,42,40
HFX_RS17510,288,135,149,178,202,156
HFX_RS20575,176,7,31,39,52,55
HFX_RS17520,312,131,176,191,183,212
HFX_RS17525,439,42,127,251,142,211
HFX_RS17530,12793,13004,5271,6698,6228,5898
HFX_RS17535,934,2008,672,1013,792,742
HFX_RS17540,1117,190,730,878,699,643
HFX_RS17545,3586,485,2197,2318,1973,2114
HFX_RS17550,2222,1667,1869,2006,1777,1785
HFX_RS17555,3084,1176,1572,2039,1901,1840
HFX_RS17560,586,492,471,589,484,464
HFX_RS17565,777,261,341,599,440,459
HFX_RS17570,393,368,238,424,250,299
HFX_RS17575,2349,194,1520,2356,2169,2159
HFX_RS17580,17581,626,14972,16728,15584,18359
HFX_RS17585,5014,1317,4715,5601,4403,4652
HFX_RS17590,1465,1441,1773,2286,1803,1867
HFX_RS17595,337,693,242,418,298,352
HFX_RS17600,3196,1068,3278,3693,2997,3179
HFX_RS17605,670,294,493,721,524,581
HFX_RS17610,289,69,126,180,139,146
HFX_RS17615,1010,643,700,1254,1052,1108
HFX_RS17620,6414,4499,10943,13004,9753,9888
HFX_RS17625,6282,4626,10450,11035,8523,9156
HFX_RS17630,6481,1267,2824,3031,2614,2832
HFX_RS17635,243,149,102,98,106,112
HFX_RS17640,363,349,108,127,131,128
HFX_RS17645,1369,547,569,826,750,775
HFX_RS17650,4128,611,780,730,819,905
HFX_RS17655,3271,235,552,537,697,650
HFX_RS17660,7009,471,1060,970,1059,1098
HFX_RS17665,14708,1008,2072,1952,2270,2300
HFX_RS17670,7227,694,1507,1418,1667,1657
HFX_RS17675,673,69,140,139,153,148
HFX_RS17680,335,37,65,49,57,60
HFX_RS17685,452,39,93,75,81,82
